transaction_id,customer_id,product_id,transaction_date,Transaction Month,online_order,order_status,standard_cost,product_first_sold_date,Profit,list_price,product_line,product_class,product_size
13743,3202,83,8/23/2017,August,TRUE,Approved,675.03,7/26/1999,1408.91,2083.94,Touring,medium,large
13845,2270,39,8/23/2017,August,FALSE,Approved,582.48,3/16/2011,1230.27,1812.75,Standard,medium,large
14306,1132,8,8/23/2017,August,FALSE,Approved,1516.13,12/7/2005,187.39,1703.52,Road,medium,small
16788,1621,34,8/23/2017,August,FALSE,Approved,464.72,3/18/2003,309.81,774.53,Road,high,large
17211,553,11,8/23/2017,August,FALSE,Approved,764.96,12/7/2005,509.97,1274.93,Standard,high,medium
17588,1482,54,8/23/2017,August,TRUE,Approved,13.44,4/12/2009,1279.4,1292.84,Standard,medium,medium
19805,2983,81,8/23/2017,August,TRUE,Approved,521.94,1/16/2004,64.51,586.45,Standard,medium,small
19964,1563,74,8/23/2017,August,FALSE,Approved,400.91,5/22/2000,827.16,1228.07,Standard,medium,medium
366,1965,28,8/22/2017,August,FALSE,Approved,1082.36,11/22/2016,133.78,1216.14,Standard,medium,small
1189,1411,5,8/22/2017,August,FALSE,Approved,459.71,8/29/2011,114.93,574.64,Mountain,low,medium
2484,75,35,8/22/2017,August,FALSE,Approved,154.4,7/12/1994,903.11,1057.51,Standard,low,medium
2670,647,3,8/22/2017,August,FALSE,Approved,388.92,10/2/1992,1702.55,2091.47,Standard,medium,large
2742,1331,64,8/22/2017,August,TRUE,Approved,1759.85,8/24/2011,217.51,1977.36,Standard,high,small
2821,2307,0,8/22/2017,August,FALSE,Approved,125.07,8/7/2004,110.56,235.63,Standard,medium,medium
3015,1690,92,8/22/2017,August,TRUE,Approved,1259.36,6/9/2013,155.65,1415.01,Standard,medium,small
3165,51,77,8/22/2017,August,FALSE,Approved,795.1,1/10/2011,445.21,1240.31,Road,medium,large
3543,339,37,8/22/2017,August,TRUE,Approved,248.82,12/17/1998,1544.61,1793.43,Standard,low,medium
3562,1295,49,8/22/2017,August,FALSE,Approved,400.13,6/4/2012,133.38,533.51,Road,medium,medium
5009,2679,0,8/22/2017,August,FALSE,Approved,407.54,11/22/2016,135.85,543.39,Road,medium,medium
6041,2507,44,8/22/2017,August,FALSE,Approved,108.76,7/28/2014,1660.88,1769.64,Standard,medium,medium
6461,1551,56,8/22/2017,August,TRUE,Approved,137.9,10/4/1997,45.96,183.86,Standard,medium,medium
7002,1296,48,8/22/2017,August,TRUE,Approved,950.52,6/4/2012,812.44,1762.96,Standard,medium,medium
7093,29,84,8/22/2017,August,FALSE,Approved,215.14,12/18/2004,75.48,290.62,Road,medium,medium
7194,2639,79,8/22/2017,August,FALSE,Approved,818.01,9/16/2013,737.57,1555.58,Standard,medium,medium
7507,1715,4,8/22/2017,August,FALSE,Approved,677.48,8/4/2007,451.65,1129.13,Standard,high,medium
7528,1455,14,8/22/2017,August,FALSE,Approved,1234.29,8/5/2003,152.55,1386.84,Standard,medium,small
7707,2620,9,8/22/2017,August,TRUE,Approved,667.4,11/7/1991,75.14,742.54,Road,medium,medium
8036,404,32,8/22/2017,August,FALSE,Approved,211.37,7/12/1994,431.33,642.7,Standard,medium,medium
8393,264,84,8/22/2017,August,FALSE,Approved,215.14,12/18/2004,75.48,290.62,Road,medium,medium
9282,2761,39,8/22/2017,August,FALSE,Approved,582.48,3/16/2011,1230.27,1812.75,Standard,medium,large
9453,38,60,8/22/2017,August,FALSE,Approved,1759.85,8/24/2011,217.51,1977.36,Standard,high,small
10112,3206,13,8/22/2017,August,TRUE,Approved,589.27,7/9/2016,574.62,1163.89,Standard,medium,medium
10621,1774,20,8/22/2017,August,FALSE,Approved,1580.47,5/7/2011,195.34,1775.81,Standard,medium,small
11129,3030,87,8/22/2017,August,TRUE,Approved,707.4,8/25/1997,471.6,1179,Standard,high,medium
12218,1558,37,8/22/2017,August,TRUE,Approved,248.82,12/17/1998,1544.61,1793.43,Standard,low,medium
12245,2839,33,8/22/2017,August,FALSE,Approved,1167.18,10/11/1992,144.26,1311.44,Standard,medium,small
12505,1777,12,8/22/2017,August,FALSE,Approved,161.6,8/17/2004,1069.55,1231.15,Standard,medium,medium
12779,1699,58,8/22/2017,August,FALSE,Approved,141.4,12/17/1998,771.12,912.52,Standard,medium,medium
12953,47,100,8/22/2017,August,FALSE,Approved,206.35,5/6/1991,830.24,1036.59,Road,medium,medium
13294,2044,64,8/22/2017,August,FALSE,Approved,596.55,10/22/2005,872.89,1469.44,Standard,medium,large
13374,751,97,8/22/2017,August,TRUE,Approved,151.96,3/29/2016,50.66,202.62,Standard,medium,large
13479,2226,28,8/22/2017,August,TRUE,Approved,1082.36,8/5/1991,133.78,1216.14,Standard,medium,small
13661,912,61,8/22/2017,August,TRUE,Approved,56.93,5/18/2012,14.23,71.16,Standard,low,medium
14839,3407,84,8/22/2017,August,TRUE,Approved,594.68,5/22/2006,198.22,792.9,Road,medium,medium
15221,2751,64,8/22/2017,August,TRUE,Approved,1759.85,8/20/2010,217.51,1977.36,Standard,high,small
15792,3245,93,8/22/2017,August,TRUE,Approved,874.9,2/2/2006,583.27,1458.17,Standard,high,medium
15927,2248,45,8/22/2017,August,FALSE,Approved,84.99,4/12/1993,356.5,441.49,Standard,medium,medium
16250,1405,0,8/22/2017,August,TRUE,Approved,7.21,7/15/1993,4.8,12.01,Road,high,large
18151,1114,96,8/22/2017,August,FALSE,Approved,1043.77,10/10/2002,129.01,1172.78,Road,low,small
19188,1815,1,8/22/2017,August,TRUE,Approved,954.82,9/15/2012,448.68,1403.5,Standard,medium,medium
546,2391,73,8/21/2017,August,TRUE,Approved,333.18,8/31/2002,1612.25,1945.43,Standard,medium,medium
853,1190,56,8/21/2017,August,FALSE,Approved,137.9,12/17/1998,45.96,183.86,Standard,medium,medium
862,71,92,8/21/2017,August,FALSE,Approved,1259.36,10/10/2002,155.65,1415.01,Standard,medium,small
979,2712,18,8/21/2017,August,TRUE,Approved,689.18,9/16/2013,459.46,1148.64,Standard,high,medium
1291,463,46,8/21/2017,August,TRUE,Approved,74.51,6/4/2012,1215.34,1289.85,Standard,low,medium
1936,254,12,8/21/2017,August,TRUE,Approved,161.6,7/20/1993,1069.55,1231.15,Standard,medium,medium
2185,3013,0,8/21/2017,August,FALSE,Approved,215.14,12/18/2004,75.48,290.62,Road,medium,medium
3244,1814,91,8/21/2017,August,TRUE,Approved,75.26,7/26/1999,25.09,100.35,Standard,medium,medium
3660,75,85,8/21/2017,August,FALSE,Approved,205.36,8/2/2015,547.28,752.64,Standard,medium,medium
3800,1826,53,8/21/2017,August,TRUE,Approved,764.96,8/4/2007,509.97,1274.93,Standard,high,medium
4166,964,70,8/21/2017,August,TRUE,Approved,206.35,5/6/1991,830.24,1036.59,Road,medium,medium
4425,3034,44,8/21/2017,August,FALSE,Approved,108.76,10/1/2006,1660.88,1769.64,Standard,medium,medium
4564,394,29,8/21/2017,August,FALSE,Approved,230.09,1/16/2004,834.94,1065.03,Standard,medium,medium
4920,581,30,8/21/2017,August,TRUE,Approved,448.9,7/12/1994,299.27,748.17,Standard,high,medium
5587,1132,7,8/21/2017,August,FALSE,Approved,234.43,3/3/2014,745.94,980.37,Road,low,medium
5844,1631,96,8/21/2017,August,FALSE,Approved,1043.77,10/10/2002,129.01,1172.78,Road,low,small
5879,242,20,8/21/2017,August,FALSE,Approved,1580.47,5/5/2010,195.34,1775.81,Standard,medium,small
5985,12,39,8/21/2017,August,FALSE,Approved,582.48,6/7/2010,1230.27,1812.75,Standard,medium,large
6348,897,54,8/21/2017,August,FALSE,Approved,13.44,4/12/2009,1279.4,1292.84,Standard,medium,medium
6740,3020,11,8/21/2017,August,TRUE,Approved,1580.47,4/5/1996,195.34,1775.81,Standard,medium,small
7053,1904,0,8/21/2017,August,TRUE,Approved,125.07,8/7/2004,110.56,235.63,Standard,medium,medium
7525,1641,28,8/21/2017,August,TRUE,Approved,1082.36,8/5/1991,133.78,1216.14,Standard,medium,small
7805,791,89,8/21/2017,August,TRUE,Approved,57.74,1/5/2003,1305.25,1362.99,Touring,medium,large
8093,2621,29,8/21/2017,August,TRUE,Approved,230.09,11/3/2000,834.94,1065.03,Standard,medium,medium
8602,461,89,8/21/2017,August,FALSE,Approved,57.74,11/3/2000,1305.25,1362.99,Touring,medium,large
8630,3079,23,8/21/2017,August,TRUE,Approved,612.88,5/7/2011,75.75,688.63,Mountain,low,small
8647,1154,6,8/21/2017,August,TRUE,Approved,136.73,7/9/2016,91.15,227.88,Standard,high,medium
8746,2468,19,8/21/2017,August,FALSE,Approved,459.71,8/29/2011,114.93,574.64,Mountain,low,medium
8811,3003,87,8/21/2017,August,TRUE,Approved,707.4,1/5/2003,471.6,1179,Standard,high,medium
9174,3132,95,8/21/2017,August,FALSE,Approved,528.43,5/6/1991,41.13,569.56,Standard,medium,large
9430,598,98,8/21/2017,August,FALSE,Approved,101.58,2/9/1997,693.76,795.34,Standard,medium,medium
9515,687,0,8/21/2017,August,TRUE,Approved,270.3,1/25/1997,90.1,360.4,Standard,medium,medium
9598,245,67,8/21/2017,August,TRUE,Approved,376.84,10/22/2005,167.21,544.05,Road,medium,medium
9910,2680,61,8/21/2017,August,TRUE,Approved,56.93,5/21/2015,14.23,71.16,Standard,low,medium
12188,818,31,8/21/2017,August,TRUE,Approved,173.18,11/10/2006,57.73,230.91,Standard,medium,medium
12872,1588,6,8/21/2017,August,FALSE,Approved,448.9,7/20/1999,299.27,748.17,Standard,high,medium
13218,2110,67,8/21/2017,August,TRUE,Cancelled,380.74,4/5/1996,690.49,1071.23,Standard,medium,large
13458,1433,14,8/21/2017,August,TRUE,Approved,1234.29,8/5/2003,152.55,1386.84,Standard,medium,small
13564,1713,0,8/21/2017,August,FALSE,Approved,53.62,12/2/2012,17.87,71.49,Standard,medium,medium
13818,12,44,8/21/2017,August,FALSE,Approved,108.76,5/9/2011,1660.88,1769.64,Standard,medium,medium
14075,242,25,8/21/2017,August,TRUE,Approved,829.65,2/4/2016,709.34,1538.99,Road,medium,medium
14449,990,16,8/21/2017,August,TRUE,Approved,1479.11,3/12/2013,182.81,1661.92,Standard,high,small
14756,2367,25,8/21/2017,August,FALSE,Approved,829.65,11/10/2006,709.34,1538.99,Road,medium,medium
15202,2753,35,8/21/2017,August,FALSE,Approved,154.4,3/19/2008,903.11,1057.51,Standard,low,medium
15429,1209,0,8/21/2017,August,FALSE,Approved,298.72,11/5/2010,179.44,478.16,Standard,medium,medium
16451,1132,14,8/21/2017,August,FALSE,Approved,1234.29,3/8/2009,152.55,1386.84,Standard,medium,small
17322,2268,61,8/21/2017,August,TRUE,Approved,56.93,6/17/2015,14.23,71.16,Standard,low,medium
17850,1824,71,8/21/2017,August,TRUE,Approved,1105.75,1/10/2011,737.17,1842.92,Standard,high,large
18547,1580,0,8/21/2017,August,FALSE,Approved,45.26,7/15/1993,15.08,60.34,Standard,medium,medium
18672,2925,56,8/21/2017,August,FALSE,Approved,137.9,10/18/2015,45.96,183.86,Standard,medium,medium
19399,2204,67,8/21/2017,August,FALSE,Approved,380.74,4/5/1996,690.49,1071.23,Standard,medium,large
19460,459,77,8/21/2017,August,TRUE,Approved,795.1,8/2/2015,445.21,1240.31,Road,medium,large
19503,121,93,8/21/2017,August,TRUE,Approved,230.09,11/3/2000,834.94,1065.03,Standard,medium,medium
19861,1579,37,8/21/2017,August,FALSE,Approved,248.82,4/12/1993,1544.61,1793.43,Standard,low,medium
35,2171,0,8/20/2017,August,FALSE,Approved,376.84,10/22/2005,167.21,544.05,Road,medium,medium
314,58,6,8/20/2017,August,TRUE,Approved,136.73,8/4/2007,91.15,227.88,Standard,high,medium
571,1186,2,8/20/2017,August,FALSE,Approved,53.62,8/9/2005,17.87,71.49,Standard,medium,medium
644,1841,97,8/20/2017,August,FALSE,Approved,151.96,3/29/2016,50.66,202.62,Standard,medium,large
1135,3268,10,8/20/2017,August,FALSE,Approved,363.25,8/10/1994,1103.43,1466.68,Touring,medium,medium
1743,2061,59,8/20/2017,August,TRUE,Approved,1259.36,1/5/2003,155.65,1415.01,Standard,medium,small
2494,3472,20,8/20/2017,August,FALSE,Approved,1580.47,5/26/1993,195.34,1775.81,Standard,medium,small
2612,1252,18,8/20/2017,August,FALSE,Approved,431.45,5/10/2005,143.82,575.27,Standard,medium,medium
3361,2096,99,8/20/2017,August,FALSE,Approved,1531.42,10/1/2006,189.28,1720.7,Road,low,small
4241,1789,70,8/20/2017,August,TRUE,Approved,297.43,7/26/1999,198.29,495.72,Standard,high,medium
5526,242,80,8/20/2017,August,TRUE,Approved,933.84,1/25/1997,139.23,1073.07,Touring,low,medium
5665,2951,58,8/20/2017,August,TRUE,Approved,829.51,11/25/2001,450.77,1280.28,Road,medium,medium
6874,1692,45,8/20/2017,August,FALSE,Approved,84.99,2/16/2003,356.5,441.49,Standard,medium,medium
7946,2103,99,8/20/2017,August,TRUE,Approved,770.89,8/10/1994,456.45,1227.34,Standard,medium,medium
7948,1165,34,8/20/2017,August,TRUE,Approved,161.6,8/17/2004,1069.55,1231.15,Standard,medium,medium
8730,3023,35,8/20/2017,August,TRUE,Approved,954.82,11/14/2016,448.68,1403.5,Standard,medium,medium
8747,608,0,8/20/2017,August,TRUE,Approved,173.18,3/18/2003,57.73,230.91,Standard,medium,medium
8957,2530,6,8/20/2017,August,FALSE,Approved,136.73,8/5/2003,91.15,227.88,Standard,high,medium
8981,584,14,8/20/2017,August,TRUE,Approved,1234.29,3/12/2013,152.55,1386.84,Standard,medium,small
9405,9,6,8/20/2017,August,FALSE,Approved,136.73,3/3/2014,91.15,227.88,Standard,high,medium
9631,3238,7,8/20/2017,August,TRUE,Approved,234.43,9/28/2004,745.94,980.37,Road,low,medium
11331,404,62,8/20/2017,August,FALSE,Approved,298.72,5/18/2012,179.44,478.16,Standard,medium,medium
11949,2885,99,8/20/2017,August,FALSE,Approved,770.89,5/6/1991,456.45,1227.34,Standard,medium,medium
12211,1940,93,8/20/2017,August,TRUE,Approved,874.9,3/19/2008,583.27,1458.17,Standard,high,medium
13476,1228,42,8/20/2017,August,TRUE,Approved,1610.9,3/19/2008,199.1,1810,Road,medium,small
13932,1996,99,8/20/2017,August,FALSE,Approved,770.89,8/10/1994,456.45,1227.34,Standard,medium,medium
15518,2141,0,8/20/2017,August,FALSE,Approved,151.96,5/6/1991,50.66,202.62,Standard,medium,large
15611,2058,18,8/20/2017,August,FALSE,Approved,689.18,8/10/2015,459.46,1148.64,Standard,high,medium
16374,475,72,8/20/2017,August,FALSE,Approved,270.3,12/6/2016,90.1,360.4,Standard,medium,medium
16410,1221,0,8/20/2017,August,FALSE,Approved,137.9,10/18/2015,45.96,183.86,Standard,medium,medium
16836,968,77,8/20/2017,August,FALSE,Approved,108.76,11/25/2001,1660.88,1769.64,Standard,medium,medium
17280,1590,60,8/20/2017,August,FALSE,Approved,1759.85,7/28/2014,217.51,1977.36,Standard,high,small
17475,1209,92,8/20/2017,August,TRUE,Approved,260.14,6/23/1993,1630.25,1890.39,Touring,medium,large
17513,1910,59,8/20/2017,August,FALSE,Approved,1259.36,10/10/2002,155.65,1415.01,Standard,medium,small
17996,2777,68,8/20/2017,August,FALSE,Approved,44.71,10/24/1995,1592.19,1636.9,Standard,medium,medium
18077,2958,50,8/20/2017,August,FALSE,Approved,131.92,4/12/2009,43.97,175.89,Standard,medium,small
18687,1954,7,8/20/2017,August,TRUE,Approved,234.43,9/28/2004,745.94,980.37,Road,low,medium
18912,2156,84,8/20/2017,August,FALSE,Approved,215.14,12/18/2004,75.48,290.62,Road,medium,medium
19179,275,49,8/20/2017,August,TRUE,Approved,733.58,7/20/1993,327.98,1061.56,Standard,medium,large
19360,2177,9,8/20/2017,August,TRUE,Approved,667.4,11/7/1991,75.14,742.54,Road,medium,medium
153,3286,37,8/19/2017,August,TRUE,Approved,248.82,7/20/1999,1544.61,1793.43,Standard,low,medium
476,1787,21,8/19/2017,August,TRUE,Approved,363.25,8/5/2003,1103.43,1466.68,Touring,medium,medium
2767,1307,0,8/19/2017,August,TRUE,Approved,45.26,11/10/1991,15.08,60.34,Standard,medium,medium
3109,926,49,8/19/2017,August,TRUE,Approved,400.13,6/4/2012,133.38,533.51,Road,medium,medium
3365,1919,61,8/19/2017,August,FALSE,Approved,56.93,10/2/1992,14.23,71.16,Standard,low,medium
3956,2569,94,8/19/2017,August,TRUE,Approved,993.66,6/9/2013,641.64,1635.3,Standard,medium,large
4004,485,0,8/19/2017,August,TRUE,Approved,312.74,5/10/1997,104.24,416.98,Road,medium,medium
4160,1542,69,8/19/2017,August,TRUE,Approved,594.68,10/2/1992,198.22,792.9,Road,medium,medium
4614,1314,75,8/19/2017,August,FALSE,Approved,863.95,10/10/2014,1010.02,1873.97,Touring,medium,large
4749,102,15,8/19/2017,August,TRUE,Approved,748.9,12/7/2005,209.84,958.74,Standard,low,medium
5041,2777,18,8/19/2017,August,FALSE,Approved,431.45,5/7/2011,143.82,575.27,Standard,medium,medium
5675,1199,29,8/19/2017,August,TRUE,Approved,407.54,11/10/1991,135.85,543.39,Road,medium,medium
5859,401,14,8/19/2017,August,FALSE,Approved,1234.29,8/5/2003,152.55,1386.84,Standard,medium,small
6338,343,60,8/19/2017,August,TRUE,Approved,1759.85,8/24/2011,217.51,1977.36,Standard,high,small
6974,449,5,8/19/2017,August,FALSE,Approved,677.48,8/9/2005,451.65,1129.13,Standard,high,medium
7412,1533,62,8/19/2017,August,TRUE,Approved,298.72,12/17/1998,179.44,478.16,Standard,medium,medium
7858,2879,12,8/19/2017,August,TRUE,Approved,161.6,5/5/2010,1069.55,1231.15,Standard,medium,medium
8018,1223,82,8/19/2017,August,FALSE,Approved,689.18,8/10/2015,459.46,1148.64,Standard,high,medium
8587,1470,89,8/19/2017,August,TRUE,Approved,582.48,3/19/2008,1230.27,1812.75,Standard,medium,large
9361,3282,32,8/19/2017,August,TRUE,Approved,707.4,8/25/1997,471.6,1179,Standard,high,medium
9567,45,2,8/19/2017,August,FALSE,Approved,53.62,12/2/2012,17.87,71.49,Standard,medium,medium
9674,1630,43,8/19/2017,August,FALSE,Approved,649.49,12/4/1999,502.47,1151.96,Standard,medium,medium
10640,2325,0,8/19/2017,August,TRUE,Approved,75.26,10/10/2002,25.09,100.35,Standard,medium,medium
10893,1021,43,8/19/2017,August,TRUE,Approved,818.01,9/9/2003,737.57,1555.58,Standard,medium,medium
11399,1693,31,8/19/2017,August,FALSE,Approved,173.18,11/10/2006,57.73,230.91,Standard,medium,medium
12499,3286,14,8/19/2017,August,TRUE,Approved,1234.29,8/5/2003,152.55,1386.84,Standard,medium,small
12728,3403,94,8/19/2017,August,TRUE,Approved,993.66,6/9/2013,641.64,1635.3,Standard,medium,large
13235,2082,87,8/19/2017,August,TRUE,Approved,707.4,11/3/2000,471.6,1179,Standard,high,medium
13444,284,95,8/19/2017,August,TRUE,Approved,933.84,8/7/2004,139.23,1073.07,Touring,low,medium
13530,1555,43,8/19/2017,August,FALSE,Approved,818.01,9/9/2003,737.57,1555.58,Standard,medium,medium
13533,364,4,8/19/2017,August,TRUE,Approved,677.48,8/9/2005,451.65,1129.13,Standard,high,medium
14335,2529,12,8/19/2017,August,FALSE,Approved,709.48,1/25/1997,1055.82,1765.3,Standard,medium,large
15803,3242,93,8/19/2017,August,TRUE,Approved,230.09,8/4/2007,834.94,1065.03,Standard,medium,medium
15849,498,21,8/19/2017,August,FALSE,Approved,363.25,3/12/2013,1103.43,1466.68,Touring,medium,medium
15897,764,33,8/19/2017,August,TRUE,Approved,1167.18,3/16/2011,144.26,1311.44,Standard,medium,small
16713,2824,43,8/19/2017,August,TRUE,Approved,649.49,12/4/1999,502.47,1151.96,Standard,medium,medium
16798,494,99,8/19/2017,August,FALSE,Approved,770.89,8/10/1994,456.45,1227.34,Standard,medium,medium
17766,325,31,8/19/2017,August,TRUE,Approved,173.18,6/7/2010,57.73,230.91,Standard,medium,medium
17784,1673,61,8/19/2017,August,TRUE,Approved,56.93,11/5/2010,14.23,71.16,Standard,low,medium
18285,2630,14,8/19/2017,August,FALSE,Approved,1234.29,8/5/2003,152.55,1386.84,Standard,medium,small
18510,2138,21,8/19/2017,August,TRUE,Approved,363.25,3/3/2014,1103.43,1466.68,Touring,medium,medium
19079,3142,67,8/19/2017,August,FALSE,Approved,376.84,10/22/2005,167.21,544.05,Road,medium,medium
537,3280,4,8/18/2017,August,TRUE,Approved,677.48,7/20/1999,451.65,1129.13,Standard,high,medium
707,260,86,8/18/2017,August,FALSE,Approved,464.72,7/20/1999,309.81,774.53,Road,high,large
1138,1932,88,8/18/2017,August,TRUE,Approved,381.1,5/10/2005,817.36,1198.46,Standard,medium,medium
1500,3371,12,8/18/2017,August,TRUE,Approved,161.6,8/17/2004,1069.55,1231.15,Standard,medium,medium
1921,947,95,8/18/2017,August,TRUE,Approved,528.43,9/10/2003,41.13,569.56,Standard,medium,large
2156,341,60,8/18/2017,August,TRUE,Approved,1759.85,8/24/2011,217.51,1977.36,Standard,high,small
2853,800,68,8/18/2017,August,FALSE,Approved,44.71,8/20/2010,1592.19,1636.9,Standard,medium,medium
2867,1554,16,8/18/2017,August,FALSE,Approved,1479.11,10/11/1992,182.81,1661.92,Standard,high,small
3340,400,46,8/18/2017,August,TRUE,Approved,74.51,12/11/2007,1215.34,1289.85,Standard,low,medium
5260,673,50,8/18/2017,August,FALSE,Approved,131.92,10/4/1997,43.97,175.89,Standard,medium,small
5569,1577,95,8/18/2017,August,TRUE,Approved,933.84,1/25/1997,139.23,1073.07,Touring,low,medium
5635,770,5,8/18/2017,August,TRUE,Approved,677.48,8/9/2005,451.65,1129.13,Standard,high,medium
5734,934,3,8/18/2017,August,TRUE,Approved,388.92,1/21/1991,1702.55,2091.47,Standard,medium,large
5741,2028,53,8/18/2017,August,TRUE,Approved,101.58,7/20/1993,693.76,795.34,Standard,medium,medium
5779,255,88,8/18/2017,August,FALSE,Approved,381.1,12/16/1998,817.36,1198.46,Standard,medium,medium
5878,797,73,8/18/2017,August,TRUE,Approved,333.18,8/31/2002,1612.25,1945.43,Standard,medium,medium
5955,2959,6,8/18/2017,August,TRUE,Approved,136.73,8/17/2004,91.15,227.88,Standard,high,medium
6104,1886,25,8/18/2017,August,TRUE,Approved,829.65,2/4/2016,709.34,1538.99,Road,medium,medium
6468,3324,20,8/18/2017,August,TRUE,Approved,1580.47,2/4/2016,195.34,1775.81,Standard,medium,small
6720,919,11,8/18/2017,August,FALSE,Approved,764.96,9/9/1994,509.97,1274.93,Standard,high,medium
6890,3247,32,8/18/2017,August,TRUE,Approved,211.37,2/2/2006,431.33,642.7,Standard,medium,medium
6913,306,84,8/18/2017,August,TRUE,Approved,594.68,10/2/1992,198.22,792.9,Road,medium,medium
7039,2314,49,8/18/2017,August,FALSE,Approved,733.58,11/5/2010,327.98,1061.56,Standard,medium,large
7164,528,83,8/18/2017,August,FALSE,Approved,675.03,9/16/2013,1408.91,2083.94,Touring,medium,large
7452,865,13,8/18/2017,August,TRUE,Approved,589.27,7/9/2016,574.62,1163.89,Standard,medium,medium
7782,1722,54,8/18/2017,August,TRUE,Approved,13.44,4/12/2009,1279.4,1292.84,Standard,medium,medium
8156,572,62,8/18/2017,August,FALSE,Approved,614.8,5/7/2011,409.86,1024.66,Standard,high,medium
9159,717,35,8/18/2017,August,FALSE,Approved,154.4,6/7/2010,903.11,1057.51,Standard,low,medium
9300,94,14,8/18/2017,August,FALSE,Approved,1234.29,8/5/2003,152.55,1386.84,Standard,medium,small
9391,531,0,8/18/2017,August,FALSE,Approved,407.54,11/22/2016,135.85,543.39,Road,medium,medium
9492,256,56,8/18/2017,August,TRUE,Approved,612.88,11/22/2016,75.75,688.63,Mountain,low,small
9898,3136,32,8/18/2017,August,TRUE,Approved,211.37,12/4/1999,431.33,642.7,Standard,medium,medium
11144,2694,58,8/18/2017,August,FALSE,Approved,141.4,10/18/2015,771.12,912.52,Standard,medium,medium
11716,2261,94,8/18/2017,August,TRUE,Approved,993.66,6/9/2013,641.64,1635.3,Standard,medium,large
12127,581,59,8/18/2017,August,FALSE,Approved,733.58,8/24/2011,327.98,1061.56,Standard,medium,large
12578,2542,71,8/18/2017,August,FALSE,Approved,1105.75,5/22/2006,737.17,1842.92,Standard,high,large
12612,1641,19,8/18/2017,August,FALSE,Approved,7.21,3/8/2009,4.8,12.01,Road,high,large
12631,1716,53,8/18/2017,August,FALSE,Approved,101.58,2/9/1997,693.76,795.34,Standard,medium,medium
13203,1177,66,8/18/2017,August,TRUE,Approved,525.33,5/22/2000,64.93,590.26,Road,low,small
13253,3202,49,8/18/2017,August,TRUE,Approved,400.13,4/12/2009,133.38,533.51,Road,medium,medium
13855,236,11,8/18/2017,August,TRUE,Approved,764.96,8/4/2007,509.97,1274.93,Standard,high,medium
14235,1988,70,8/18/2017,August,TRUE,Approved,297.43,7/26/1999,198.29,495.72,Standard,high,medium
14236,1519,0,8/18/2017,August,TRUE,Approved,53.62,9/28/2004,17.87,71.49,Standard,medium,medium
14301,2686,77,8/18/2017,August,FALSE,Approved,795.1,1/10/2011,445.21,1240.31,Road,medium,large
14723,248,96,8/18/2017,August,FALSE,Approved,1043.77,5/6/1991,129.01,1172.78,Road,low,small
15238,1779,83,8/18/2017,August,TRUE,Approved,675.03,5/5/2010,1408.91,2083.94,Touring,medium,large
15615,2020,26,8/18/2017,August,FALSE,Approved,762.63,11/10/1991,1230.3,1992.93,Standard,medium,medium
16125,2371,95,8/18/2017,August,TRUE,Approved,933.84,1/25/1997,139.23,1073.07,Touring,low,medium
16581,1953,32,8/18/2017,August,TRUE,Approved,707.4,8/25/1997,471.6,1179,Standard,high,medium
17116,3003,61,8/18/2017,August,TRUE,Approved,56.93,6/23/1993,14.23,71.16,Standard,low,medium
17343,3402,85,8/18/2017,August,FALSE,Approved,205.36,8/2/2015,547.28,752.64,Standard,medium,medium
17484,749,30,8/18/2017,August,FALSE,Approved,448.9,11/10/1991,299.27,748.17,Standard,high,medium
17553,1224,71,8/18/2017,August,FALSE,Approved,1105.75,10/24/1995,737.17,1842.92,Standard,high,large
17674,440,41,8/18/2017,August,FALSE,Approved,312.74,5/10/1997,104.24,416.98,Road,medium,medium
17872,2066,88,8/18/2017,August,TRUE,Approved,1479.11,10/2/1993,182.81,1661.92,Standard,high,small
18730,2702,38,8/18/2017,August,TRUE,Approved,826.51,6/7/2010,751.02,1577.53,Standard,medium,medium
19075,2572,10,8/18/2017,August,TRUE,Approved,363.25,3/3/2014,1103.43,1466.68,Touring,medium,medium
19249,768,44,8/18/2017,August,TRUE,Approved,108.76,10/1/2006,1660.88,1769.64,Standard,medium,medium
19588,1511,7,8/18/2017,August,TRUE,Approved,234.43,9/28/2004,745.94,980.37,Road,low,medium
985,2336,55,8/17/2017,August,TRUE,Approved,598.76,7/21/2003,1295.43,1894.19,Road,medium,large
1360,3289,3,8/17/2017,August,FALSE,Approved,388.92,5/7/2011,1702.55,2091.47,Standard,medium,large
2311,1502,3,8/17/2017,August,TRUE,Approved,388.92,8/4/2007,1702.55,2091.47,Standard,medium,large
2538,2784,61,8/17/2017,August,FALSE,Approved,56.93,6/17/2015,14.23,71.16,Standard,low,medium
2932,21,37,8/17/2017,August,TRUE,Approved,248.82,7/20/1999,1544.61,1793.43,Standard,low,medium
3240,3347,95,8/17/2017,August,TRUE,Approved,933.84,8/10/2015,139.23,1073.07,Touring,low,medium
3654,1988,33,8/17/2017,August,TRUE,Approved,1167.18,12/4/1999,144.26,1311.44,Standard,medium,small
3965,103,17,8/17/2017,August,TRUE,Approved,614.8,4/5/1996,409.86,1024.66,Standard,high,medium
4525,253,49,8/17/2017,August,FALSE,Approved,400.13,4/10/2012,133.38,533.51,Road,medium,medium
